id	chr	txStart	txEnd	cdsStart	cdsEnd	strand	txLength	cdsstartrelgene	cdsendrelgene	name	name2	geneSymbol	desc	txcateg	KGcanonicalclusterID	factor_iscoding	meanExp
id_YAL011W	chr1	141238	143174	141238	143115	+	1936	1	1877	YAL011W	SWC3,SWC1	YAL011W	Protein of unknown function, component of the SWR1 complex, which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A; required for formation of nuclear-associated array of smooth endoplasmic reticulum known as karmellae	CDS	clust702	coding	13.2628125
id_YAL012W	chr1	139839	141085	139839	141023	+	1246	1	1184	YAL012W	CYS3,STR1,FUN35,CYI1	YAL012W	Cystathionine gamma-lyase, catalyzes one of the two reactions involved in the transsulfuration pathway that yields cysteine from homocysteine with the intermediary formation of cystathionine	CDS	clust703	coding	37.6759375
id_YAL013W	chr1	138310	139577	138310	139570	+	1267	1	1260	YAL013W	DEP1,FUN54	YAL013W	Transcriptional modulator involved in regulation of structural phospholipid biosynthesis genes and metabolically unrelated genes, as well as maintenance of telomeres, mating efficiency, and sporulation	CDS	clust704	coding	45.2303125
id_YAL014C	chr1	137195	138086	137292	138059	-	891	28	794	YAL014C	SYN8,SLT2,UIP2	YAL014C	Endosomal SNARE related to mammalian syntaxin 8	CDS	clust705	coding	30.2703125
id_YAL015C	chr1	135918	137144	135944	137143	-	1226	2	1200	YAL015C	NTG1,SCR1,FUN33	YAL015C	DNA N-glycosylase and apurinic%2Fapyrimidinic (AP) lyase involved in base excision repair, localizes to the nucleus and mitochondrion	CDS	clust706	coding	20.2375
id_YAL016C-A	chr1	133796	134111	133796	134110	-	315	2	315	YAL016C-A	YAL016C-A	YAL016C-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data	CDS	clust707	coding	0.7025
id_YAL016C-B	chr1	133348	133534	133348	133533	-	186	2	186	YAL016C-B	YAL016C-B	YAL016C-B	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data	CDS	clust708	coding	0
id_YAL016W	chr1	133850	135828	133920	135827	+	1978	71	1977	YAL016W	TPD3,FUN32	YAL016W	Regulatory subunit A of the heterotrimeric protein phosphatase 2A, which also contains regulatory subunit Cdc55p and either catalytic subunit Pph21p or Pph22p; required for cell morphogenesis and for transcription by RNA polymerase III	CDS	clust709	coding	120.2953125
id_YAL017W	chr1	128920	133496	129266	133336	+	4576	347	4416	YAL017W	PSK1,FUN31	YAL017W	One of two (see also PSK2) PAS domain containing S%2FT protein kinases; coordinately regulates protein synthesis and carbohydrate metabolism and storage in response to a unknown metabolite that reflects nutritional status	CDS	clust710	coding	59.2365625
id_YAL018C	chr1	127553	128609	127605	128582	-	1056	28	1004	YAL018C	YAL018C	YAL018C	Putative protein of unknown function	CDS	clust711	coding	3207.0625
id_YAL019W	chr1	123960	127356	123960	127355	+	3396	1	3395	YAL019W	FUN30	YAL019W	Protein whose overexpression affects chromosome stability, potential Cdc28p substrate; homolog of Snf2p; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	CDS	clust712	coding	10.3309375
id_YAL019W-A	chr1	123291	123861	123291	123860	+	570	1	569	YAL019W-A	YAL019W-A	YAL019W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data	CDS	clust713	coding	1.0128125
id_YAL020C	chr1	122636	123657	122655	123656	-	1021	2	1002	YAL020C	ATS1,KTI13,FUN28	YAL020C	Protein required, with Elongator complex, Kti11p, and Kti12p, for modification of wobble nucleosides in tRNA; has a potential role in regulatory interactions between microtubules and the cell cycle	CDS	clust714	coding	9.535
id_YAL021C	chr1	119693	122420	119887	122400	-	2727	21	2533	YAL021C	CCR4,NUT21,FUN27	YAL021C	Component of the CCR4-NOT transcriptional complex, which is involved in regulation of gene expression; component of the major cytoplasmic deadenylase, which is involved in mRNA poly(A) tail shortening	CDS	clust715	coding	36.4115625
id_YAL022C	chr1	117921	119475	117921	119474	-	1554	2	1554	YAL022C	FUN26	YAL022C	Nucleoside transporter with broad nucleoside selectivity; localized to intracellular membranes	CDS	clust716	coding	13.1671875
id_YAL023C	chr1	115281	117674	115317	117596	-	2393	79	2357	YAL023C	PMT2,FUN25	YAL023C	Protein O-mannosyltransferase, transfers mannose residues from dolichyl phosphate-D-mannose to protein serine%2Fthreonine residues; acts in a complex with Pmt1p, can instead interact with Pmt5p in some conditions; target for new antifungals	CDS	clust717	coding	71.92375
id_YAL024C	chr1	110610	115019	110610	114917	-	4409	103	4409	YAL024C	LTE1,MSI2	YAL024C	Putative GDP%2FGTP exchange factor required for mitotic exit at low temperatures; acts as a guanine nucleotide exchange factor (GEF) for Tem1p, which is a key regulator of mitotic exit; physically associates with Ras2p-GTP	CDS	clust718	coding	11.12625
id_YAL025C	chr1	109151	110191	109270	110190	-	1040	2	921	YAL025C	MAK16	YAL025C	Essential nuclear protein, constituent of 66S pre-ribosomal particles; required for maturation of 25S and 5.8S rRNAs; required for maintenance of M1 satellite double-stranded RNA of the L-A virus	CDS	clust719	coding	33.295
id_YAL026C	chr1	104630	108771	104676	108743	-	4141	29	4095	YAL026C	DRS2,SWA3,FUN38	YAL026C	Aminophospholipid translocase (flippase) that maintains membrane lipid asymmetry in post-Golgi secretory vessicles; contributes to clathrin-coated vesicle formation and endocytosis; mutations in human homolog ATP8B1 result in liver disease	CDS	clust720	coding	59.730625
id_YAL026C-A	chr1	104432	104869	104432	104869	-	437	1	437	YAL026C-A	YAL026C-A	YAL026C-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YAL027W and the verified gene DRS2	CDS	clust721	coding	38.921875
id_YAL027W	chr1	103670	104571	103733	104518	+	901	64	848	YAL027W	YAL027W	YAL027W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YAL027W is a non-essential gene	CDS	clust722	coding	30.7603125
id_YAL028W	chr1	101946	103548	101946	103532	+	1602	1	1586	YAL028W	FRT2,HPH2	YAL028W	Tail-anchored endoplasmic reticulum membrane protein, interacts with homolog Frt1p but is not a substrate of calcineurin (unlike Frt1p), promotes growth in conditions of high Na%2B, alkaline pH, or cell wall stress; potential Cdc28p substrate	CDS	clust723	coding	13.18625
id_YAL029C	chr1	96880	101317	96901	101316	-	4437	2	4416	YAL029C	MYO4,SHE1,FUN22	YAL029C	One of two type V myosin motors (along with MYO2) involved in actin-based transport of cargos; required for mRNA transport, including ASH1 mRNA, and facilitating the growth and movement of ER tubules into the growing bud along with She3p	CDS	clust724	coding	23.0965625
id_YAL030W	chr1	96312	96824	96333	96798	+	399	22	373	YAL030W	SNC1	YAL030W	Vesicle membrane receptor protein (v-SNARE) involved in the fusion between Golgi-derived secretory vesicles with the plasma membrane; proposed to be involved in endocytosis; member of the synaptobrevin%2FVAMP family of R-type v-SNARE proteins	CDS	clust725	coding	414.8603125
id_YAL031C	chr1	93738	96090	93796	96078	-	2352	13	2294	YAL031C	GIP4,FUN21	YAL031C	Cytoplasmic Glc7-interacting protein whose overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; potential Cdc28p substrate	CDS	clust726	coding	46.8171875
id_YAL031W-A	chr1	93715	94025	93715	94024	+	310	1	309	YAL031W-A	YAL031W-A	YAL031W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data	CDS	clust727	coding	0
id_YAL032C	chr1	92338	93542	92381	93520	-	1204	23	1161	YAL032C	PRP45,FUN20	YAL032C	Protein required for pre-mRNA splicing; associates with the spliceosome and interacts with splicing factors Prp22p and Prp46p; orthologous to human transcriptional coactivator SKIP and can activate transcription of a reporter gene	CDS	clust728	coding	37.8821875
id_YAL033W	chr1	91752	92274	91752	92273	+	522	1	521	YAL033W	POP5,FUN53	YAL033W	Subunit of both RNase MRP, which cleaves pre-rRNA, and nuclear RNase P, which cleaves tRNA precursors to generate mature 5' ends	CDS	clust729	coding	28.6490625
id_YAL034C	chr1	89673	91035	89756	90997	-	1362	39	1279	YAL034C	FUN19	YAL034C	Non-essential protein of unknown function	CDS	clust730	coding	107.916875
id_YAL034C-B	chr1	88534	88889	88534	88888	-	355	2	355	YAL034C-B	YAL035C-A	YAL034C-B	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data	CDS	clust731	coding	1.826875
id_YAL034W-A	chr1	88726	89702	88764	89633	+	976	39	907	YAL034W-A	MTW1,NSL2,DSN3	YAL034W-A	Essential component of the MIND kinetochore complex (Mtw1p Including Nnf1p-Nsl1p-Dsn1p) which joins kinetochore subunits contacting DNA to those contacting microtubules; critical to kinetochore assembly	CDS	clust732	coding	41.5053125
id_YAL035W	chr1	85457	88566	85475	88480	+	3109	19	3023	YAL035W	FUN12,yIF2	YAL035W	GTPase, required for general translation initiation by promoting Met-tRNAiMet binding to ribosomes and ribosomal subunit joining; homolog of bacterial IF2	CDS	clust733	coding	63.38875
id_YAL036C	chr1	84075	85233	84091	85200	-	1158	34	1142	YAL036C	RBG1,FUN11	YAL036C	Member of the DRG family of GTP-binding proteins; interacts with translating ribosomes and with Tma46p	CDS	clust734	coding	25.8028125
id_YAL037C-A	chr1	82476	82626	82478	82570	-	150	57	148	YAL037C-A	YAL037C-A	YAL037C-A	Putative protein of unknown function	CDS	clust735	coding	8.9671875
id_YAL037C-B	chr1	81378	82353	81378	82352	-	975	2	975	YAL037C-B	YAL037C-B	YAL037C-B	Dubious open reading frame unlikely to encode a protein; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching	CDS	clust736	coding	0.0090625
id_YAL037W	chr1	83072	83900	83072	83875	+	828	1	803	YAL037W	YAL037W	YAL037W	Putative protein of unknown function	CDS	clust737	coding	21.9203125
id_YAL038W	chr1	80838	82355	80838	82340	+	1517	1	1502	YAL038W	CDC19,PYK1	YAL038W	Pyruvate kinase, functions as a homotetramer in glycolysis to convert phosphoenolpyruvate to pyruvate, the input for aerobic (TCA cycle) or anaerobic (glucose fermentation) respiration	CDS	clust738	coding	427.07875
id_YAL039C	chr1	77733	78600	77780	78589	-	867	12	820	YAL039C	CYC3	YAL039C	Cytochrome c heme lyase (holocytochrome c synthase), attaches heme to apo-cytochrome c (Cyc1p or Cyc7p) in the mitochondrial intermembrane space; human ortholog may have a role in microphthalmia with linear skin defects (MLS)	CDS	clust739	coding	39.5140625
id_YAL040C	chr1	74821	76586	74843	76585	-	1765	2	1743	YAL040C	CLN3,WHI1,FUN10,DAF1	YAL040C	G1 cyclin involved in cell cycle progression; activates Cdc28p kinase to promote the G1 to S phase transition; plays a role in regulating transcription of the other G1 cyclins, CLN1 and CLN2; regulated by phosphorylation and proteolysis	CDS	clust740	coding	31.4428125
id_YAL041W	chr1	71865	74503	71904	74468	+	2638	40	2603	YAL041W	CDC24,CLS4	YAL041W	Guanine nucleotide exchange factor (GEF or GDP-release factor) for Cdc42p; required for polarity establishment and maintenance, and mutants have morphological defects in bud formation and shmooing	CDS	clust741	coding	25.6740625
id_YAL042C-A	chr1	70297	70675	70297	70674	-	378	2	378	YAL042C-A	YAL043C-A	YAL042C-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps verified ORF ERV46%2FYAL042W; YAL042C-A is a non-essential gene	CDS	clust742	coding	1.554375
id_YAL042W	chr1	70369	71663	70382	71629	+	1294	14	1260	YAL042W	ERV46,FUN9	YAL042W	Protein localized to COPII-coated vesicles, forms a complex with Erv41p; involved in the membrane fusion stage of transport	CDS	clust743	coding	43.0553125
id_YAL043C	chr1	67758	70131	67761	70118	-	2373	14	2370	YAL043C	PTA1,FUN39	YAL043C	Subunit of holo-CPF, a multiprotein complex and functional homolog of mammalian CPSF, required for the cleavage and polyadenylation of mRNA and snoRNA 3' ends; involved in pre-tRNA processing; binds to the phosphorylated CTD of RNAPII	CDS	clust744	coding	25.4628125
id_YAL044C	chr1	67009	67537	67016	67528	-	528	10	521	YAL044C	GCV3	YAL044C	H subunit of the mitochondrial glycine decarboxylase complex, required for the catabolism of glycine to 5,10-methylene-THF; expression is regulated by levels of levels of 5,10-methylene-THF in the cytoplasm	CDS	clust745	coding	834.2671875
id_YAL044W-A	chr1	66584	66948	66584	66916	+	364	1	332	YAL044W-A	YAL044W-A	YAL044W-A	Putative protein of unknown function; similar to S. pombe uvi31 which is a putative DNA repair protein	CDS	clust746	coding	171.6540625
id_YAL045C	chr1	66554	66863	66554	66862	-	309	2	309	YAL045C	YAL045C	YAL045C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; almost completely overlaps YAL044W-A	CDS	clust747	coding	0.2184375
id_YAL046C	chr1	66095	66452	66095	66451	-	357	2	357	YAL046C	YAL046C	YAL046C	Putative protein of unknown function; YAL046C is not an essential gene	CDS	clust748	coding	51.6784375
id_YAL047C	chr1	64041	65943	64055	65923	-	1902	21	1888	YAL047C	SPC72,LDB4	YAL047C	Component of the cytoplasmic Tub4p (gamma-tubulin) complex, binds spindle pole bodies and links them to microtubules; has roles in astral microtubule formation and stabilization	CDS	clust749	coding	8.283125
id_YAL047W-A	chr1	63650	63980	63650	63979	+	330	1	329	YAL047W-A	YAL047W-A	YAL047W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data	CDS	clust750	coding	1.206875
id_YAL048C	chr1	61698	63856	61867	63855	-	2158	2	1989	YAL048C	GEM1,GON1	YAL048C	Evolutionarily-conserved tail-anchored outer mitochondrial membrane GTPase which regulates mitochondrial morphology; cells lacking Gem1p contain collapsed, globular, or grape-like mitochondria; not required for pheromone-induced cell death	CDS	clust751	coding	15.5578125
id_YAL049C	chr1	60912	61683	60921	61661	-	771	23	762	YAL049C	YAL049C	YAL049C	Cytoplasmic protein of unknown function, potential Hsp82p interactor	CDS	clust752	coding	158.3421875
id_YAL051W	chr1	57630	60818	57630	60773	+	3188	1	3143	YAL051W	OAF1,YAF1	YAL051W	Oleate-activated transcription factor, acts alone and as a heterodimer with Pip2p; activates genes involved in beta-oxidation of fatty acids and peroxisome organization and biogenesis	CDS	clust753	coding	27.094375
id_YAL053W	chr1	54927	57322	54965	57316	+	2395	39	2389	YAL053W	FLC2,HUF2	YAL053W	Putative FAD transporter; required for uptake of FAD into endoplasmic reticulum; involved in cell wall maintenance	CDS	clust754	coding	182.1603125
id_YAL054C	chr1	51841	54112	51946	54087	-	2271	26	2166	YAL054C	ACS1,FUN44	YAL054C	Acetyl-coA synthetase isoform which, along with Acs2p, is the nuclear source of acetyl-coA for histone acetlyation; expressed during growth on nonfermentable carbon sources and under aerobic conditions	CDS	clust755	coding	1471.1934375
id_YAL055W	chr1	51242	51826	51242	51784	+	584	1	542	YAL055W	PEX22,YAF5	YAL055W	Putative peroxisomal membrane protein required for import of peroxisomal proteins, functionally complements a Pichia pastoris pex22 mutation	CDS	clust756	coding	57.334375
id_YAL056C-A	chr1	47761	48112	47761	48111	-	351	2	351	YAL056C-A	YAL058C-A	YAL056C-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data	CDS	clust757	coding	0.034375
id_YAL056W	chr1	48306	51019	48324	50966	+	2713	19	2660	YAL056W	GPB2,KRH1	YAL056W	Proposed beta subunit of the heterotrimeric G protein; interacts with the receptor Grp1p, affects signaling by altering the level of phosphorylation of PKS substrates; regulates pseudohyphal growth through cAMP levels; homolog of Gpb1p	CDS	clust758	coding	38.5675
id_YAL058W	chr1	46525	48094	46529	48037	+	1569	5	1512	YAL058W	CNE1,FUN48	YAL058W	Calnexin; integral membrane ER chaperone involved in folding and quality control of glycoproteins; chaperone activity is inhibited by Mpd1p, with which Cne1p interacts; 24%25 identical to mammalian calnexin; Ca%2B binding not yet shown in yeast	CDS	clust759	coding	18.4828125
id_YAL059C-A	chr1	45561	45984	45561	45983	-	423	2	423	YAL059C-A	YAL059C-A	YAL059C-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps verified gene ECM1%2FYAL059W	CDS	clust760	coding	0.0665625
id_YAL059W	chr1	45574	46323	45574	46212	+	749	1	638	YAL059W	ECM1	YAL059W	Protein of unknown function, localized in the nucleoplasm and the nucleolus, genetically interacts with MTR2 in 60S ribosomal protein subunit export	CDS	clust761	coding	65.4053125
id_YAL060W	chr1	44221	45384	44221	45369	+	1163	1	1148	YAL060W	BDH1	YAL060W	NAD-dependent (2R,3R)-2,3-butanediol dehydrogenase, a zinc-containing medium-chain alcohol dehydrogenase, produces 2,3-butanediol from acetoin during fermentation and allows using 2,3-butanediol as a carbon source during aerobic growth	CDS	clust762	coding	195.4103125
id_YAL061W	chr1	42514	43954	42514	43767	+	1440	1	1253	YAL061W	BDH2	YAL061W	Putative medium-chain alcohol dehydrogenase with similarity to BDH1; transcription induced by constitutively active PDR1 and PDR3; BDH2 is an essential gene	CDS	clust763	coding	146.5921875
